"DOI","Link","Abstract","EID"
"10.1021/acs.inorgchem.1c02149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118769093&doi=10.1021%2facs.inorgchem.1c02149&partnerID=40&md5=9c1d15cb255e001259826ddd960bb287","The development of hypergolic materials has aroused great interest due to their important applications in aerospace technology. In this work, six new energetic complexes were prepared and comprehensively characterized. All energetic complexes had isostructural characteristics, which made them ideal candidates for studying their structure-performance relationships. These energetic complexes had good thermal stabilities and excellent specific impulses. The vacuum-specific impulses were in the range 264.0-271.9 s, which was greater than most reported solid hypergolic materials. Moreover, the hypergolic performance of these compounds was examined by using 100% HNO3 as the oxidizer, and their catalytic performance in the hypergolic reaction of typical energetic ionic liquids and 90% H2O2 was comprehensively studied. All compounds displayed excellent hypergolic performance with the shortest ignition delay time of 4 ms. The examined copper-containing energetic complexes displayed excellent catalytic activities for the hypergolic reaction between energetic ionic liquids and 90% H2O2. The shortest ignition delay time of the examined hypergolic reactions was 31 ms. The suitable physicochemical properties, excellent energetic properties, and high catalytic activity of the hypergolic reactions have demonstrated the great potential of these energetic complexes as promoters for the development of green hypergolic bipropellants. © 2021 American Chemical Society.","2-s2.0-85118769093"
"10.1016/j.trac.2021.116330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106591141&doi=10.1016%2fj.trac.2021.116330&partnerID=40&md5=e3e434066b5c1c1c512bbd15b498b3a0","Due to unique abilities of the animals regarding analysis of complex gas substances, they still remain a gold standard in analysis of explosives. Unusual capabilities of biological chemosensory systems, including both vertebrates and invertebrates, stimulate elaboration of the devices mimicking their activity and operation parameters as precisely as possible. The electronic analogues are a subject of investigation in many research centres, which brings their successful commercialization closer. They are believed to substitute or to complement animals in the analysis of gas substances, including explosive and hazardous ones. The limitations of classic gas sensors can be overcome using the strategies inspired by the solutions known from biological systems. Apart from high selectivity and sensitivity desired for analysis of the explosives, mimicking biological systems allows overcoming other problems connected mainly with effective sampling and odour localization. Presented review is focused on the biomimetic devices, which mimic the sense of smell in a direct way and which are the inspiration to design the devices used for detection of the explosives. Potential of biosensors and bioelectronic noses (B-ENs) to mimic the incredibly accurate and versatile “biological noses” was evaluated. A summary of the strategies inspired by biological olfactory systems should facilitate the approach to the problem of artificial instruments design and to development of the strategy aimed at analysis of the explosives with these systems. © 2021 The Author(s)","2-s2.0-85106591141"
"10.1021/acs.analchem.1c01397","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114188043&doi=10.1021%2facs.analchem.1c01397&partnerID=40&md5=9e660b77849c07256c45895ffb3ee120","The sensitive and selective determination of peroxide-based explosives (PBEs) in the field/on site is an important analytical challenge. Most methods claiming to detect PBEs are indirect, actually detecting their decomposition product, H2O2. Here, we present an electrochemical sensor for direct detection of organic peroxide explosives, that is, triacetone triperoxide (TATP) and hexamethylenetriperoxide diamine (HMTD), using well-dispersed multiwalled carbon nanotubes/polyethyleneimine (MWCNTs/PEI)-modified glassy carbon (GC) electrode, namely, GC/MWCNTs/PEI electrode. This is the first use of the conductive polyelectrolyte PEI as an electrode modifier for pristine PBE sensing. The potential range, scan rate, solvent selection, and supporting electrolyte concentration were optimized for PBEs. As a distinct advantage over other similar methods, our sensor electrode responded to intact TATP solutions in neutral medium, meaning that TATP did not interact with acids/bases that would transform it into H2O2. Calibration curves were linear in the range of 10-200 mg L-1 for TATP and 25-200 mg L-1 for HMTD. Using differential pulse voltammetry, detection limits of 1.5 mg L-1 TATP and 3.0 mg L-1 HMTD were obtained from direct electrochemical reduction in 80/20% (v/v) H2O-acetone solvent medium. Electroactive camouflage materials such as passenger belongings (e.g., sweetener, detergent, sugar, and paracetamol-caffeine-based analgesic drugs), common ions, and other explosives were shown not to interfere with the proposed method. The nonresponsive behavior of our electrode to H2O2 prevents ""false positives""from other peroxide materials of everyday use. This electrochemical sensor could also detect other nitro-explosives at different potentials and was statistically validated against standard GC-MS and spectrophotometric methods.  © ","2-s2.0-85114188043"
"10.1021/acssensors.1c00482","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108120616&doi=10.1021%2facssensors.1c00482&partnerID=40&md5=7e510320d4cfb2f4e1902a519ffc7da5","Rapid in situ detection and analysis of trace vapor concentrations at a sub-parts per billion to parts per trillion level remains a challenge for many applications such as indoor air-quality analysis and detection of explosives and narcotics. Micro-gas chromatography (μGC) together with a micro-photoionization detector (μPID) is a prominent method for portable analysis of complex vapor mixtures, but current μPID technology demonstrates poor detection performance compared to benchtop flame ionization detectors (FIDs). This work demonstrates the development of a significantly improved μPID with a sub-picogram detection limit (as low as ∼0.2 pg) comparable to or exceeding that of a benchtop FID, with a large linear dynamic range (>4 orders of magnitude) and robustness (high stability over 200 h of plasma activation). Based on this μPID, a complete μGC-PID system was built and tested on standard sample chromatograms in a laboratory setting to show the system's analytical capabilities and the detection limit down to sub-parts per trillion concentrations (as low as 0.14 ppt). Practical in-field chromatograms on breath and car exhaust were also generated to demonstrate applicability for in situ experimentation. This work shows that μGC-PID systems can be competitive with traditional GC-FID methods and thus opens a door to rapid trace vapor analysis in the field.  © ","2-s2.0-85108120616"
"10.1016/j.snb.2021.130449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111193871&doi=10.1016%2fj.snb.2021.130449&partnerID=40&md5=55127543e497ee8e7044792d8dbc6179","In the last years, a growing number of fields such as air quality monitoring, breath analysis or explosives and chemical warfare agents detection requiring fast, on-site, sensitive analysis has led to the development of portable gas chromatography systems. In most cases, these systems integrate a miniaturized gas preconcentrator, which provides a significant enhancement of the sensitivity enabling quantification of analytes present in the sample at trace levels. In this review, the authors have focused on recent developments in these preconcentrators integrated in portable gas chromatography systems. The main materials and fabrication techniques, designs, heating technologies, fluidic connections, adsorbents, and applications are discussed. In addition, an analysis of some factors affecting preconcentration performance is presented. A new figure of merit called Normalized Preconcentration Efficacy (NPE) is proposed to evaluate the performance of these devices in a standardized manner, making possible a more straightforward comparison between different devices. © 2021 Elsevier B.V.","2-s2.0-85111193871"
"10.1016/j.forc.2021.100380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119351344&doi=10.1016%2fj.forc.2021.100380&partnerID=40&md5=70c8880e35609d6049e17ff4894f81ba","The dynamic sampling and preconcentration device, capillary microextraction of volatiles (CMV), is coupled to a portable GC–MS for the rapid field detection of volatile organic compounds (VOCs) associated with explosives. The results of the portable GC–MS were compared to a benchtop GC–MS throughout this study. Sub-nanogram (ng) instrumental detection limits were achieved for each of the following analytes of interest (3-NT, 2,4-DNT, DPA, EC, DBP and 2-NDPA). Three different dynamic sampling methods were used with the CMV to sample and preconcentrate the volatiles prior to analysis. The headspace of a closed system was sampled over 10 min resulting in recoveries between 0.3 and 12%. Simulated open-air vapor sampling using a previously described vapor source resulted in an improvement of analyte recovery (ranging from 1.6 to 25%), for the same 10-minute sampling. A novel, continuous vapor delivery and sampling system was used, for the first time, to facilitate the delivery of sub-nanogram quantities of explosive analytes. The new continuous delivery system achieved significantly higher recoveries (3.0–89%) for all the analytes while requiring less sampling time (∼5 min) and sampling volumes than the other sampling techniques. The rapid sampling and preconcentration of sub-ng levels of VOCs in field scenarios was coupled to a ∼10-minute portable GC–MS method that compares favorably to the analytical figures of merit achieved by laboratory benchtop instruments and approximates the detection limits reported for canines. © 2021 Elsevier B.V.","2-s2.0-85119351344"
"10.1016/j.jhazmat.2020.124500","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096146400&doi=10.1016%2fj.jhazmat.2020.124500&partnerID=40&md5=6015cdeb0adcbcc2e8378958959f17d8","The detections of explosives and chemical warfare agents (CWAs) are always important for global security. In this study, a simple donor (D)- acceptor (A) type small organic fluorescent triazole-based molecule (T1) is reported. T1 is composed of a central 4H-1, 2, 4-triazole (TAZ) “core” and three external triphenylamine (TPA) groups. Its spin-coating films can realize the multi-analyte fluorescent prober to detect DNT (2, 4-dinitrotoluene), hydrogen peroxide (H2O2, the substitute for triacetone triperoxide (TATP)) and diethylchlorophosphate (DCP, the substitute for Sarin) vapors. Additionally, the combination of the triple sensing mechanism in the different channels affords three distinct sets of output-signal responses, these three hazardous compounds could be identified rapidly with high sensitivity and selectivity: fluorescence turn-off response to DNT, fluorescence turn-on response to H2O2 and fluorometric-colorimetric dual-channel response to DCP. T1 fluorescent probe is highly advantageous for concurrently monitoring various hazardous target substances and simultaneously possessing the desirable sensitivity and selectivity, excellent reusability. Hereby, this study provides a prototype method to build novel multifunctional fluorescent probes to explosives and CWAs. © 2020 Elsevier B.V.","2-s2.0-85096146400"
"10.1016/j.susc.2021.121902","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109526795&doi=10.1016%2fj.susc.2021.121902&partnerID=40&md5=24df2b184e880a772a9365a04153289c","Adsorption and functional transformation of 2,4,6-trinitrotoluene (TNT) are highly desirable to create a safer environment. Using first principles electronic structure calculations and MD simulations, we have examined the adsorption and catalytic conversion of TNT on the rutile(r) TiO2 (110) surface. TNT is found to remain adsorbed in its molecular form on the pristine r-(110) surface; however, the presence of water and oxygen results in a degradation of TNT to 2,4,6-trinitrobenzoic acid and trinitrobenzaldehyde, while for the latter slightly lower energy barrier is required. Furthermore, the TNT adsorption is dependent on the vacancy concentration. The molecule remains adsorbed on single vacancy reduced surface, while in the presence of double vacancy, the nitro group forms a bond either with the vacant oxygen site or at the five-fold coordinated Ti-site. © 2021 Elsevier B.V.","2-s2.0-85109526795"
"10.1016/j.bios.2021.113253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105695770&doi=10.1016%2fj.bios.2021.113253&partnerID=40&md5=b1d325ebb0ebd30f127d82e737e32266","We describe a miniaturized field-deployable biosensor module, designed to function as an element in a sensor network for standoff monitoring and mapping of environmental hazards. The module harbors live bacterial sensor cells, genetically engineered to emit a bioluminescent signal in the presence of preselected target materials, which act as its core sensing elements. The module, which detects and processes the biological signal, composes a digital record that describes its findings, and can be transmitted to a remote receiver. The module is an autonomous self-contained unit that can function either as a standalone sensor, or as a node in a sensor network. The biosensor module can potentially be used for detecting any target material to which the sensor cells were engineered to respond. The module described herein was constructed to detect the presence of buried landmines underneath its footprint. The demonstrated detection sensitivity was 0.25 mg 2,4-dinitrotoluene per Kg soil. © 2021 Elsevier B.V.","2-s2.0-85105695770"
"10.1002/prep.202000318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107099849&doi=10.1002%2fprep.202000318&partnerID=40&md5=71f51fc74f4432b71cc1d2310c5ba55b","Energetic materials have been widely used in both military and civilian fields. The development of new high-energy materials with improved performance and enhanced stability is critical for promoting future military and space applications. Recently, researchers in the field of energetic materials have paid significant attention to oxadiazole-based energetic compounds, among which 1,3,4-oxadiazole demonstrates moderate energy levels and better stability, owing to the absence of readily cleaved N−O bonds compared with other oxadiazole isomers, such as 1,2,4-oxadiazole and 1,2,5-oxadiazole. Therefore, 1,3,4-oxadiazole is an exceptional explosophoric motif with an efficient compromise between energy and stability, and several outstanding energetic materials have been achieved based on the combination of 1,3,4-oxadiazole units with various functional groups or rings, such as polynitrobenzene, furazan, pyrazole, and 1,3,4-oxadiazole itself. This review provides an overview of the development of 1,3,4-oxadiazole-based energetic materials during the past few years, outlines their synthesis and energetic performance, and contrasts them with other conventional energetic materials. Owing to the convenience of the synthetic routes and their excellent energetic properties, energetic materials based on the 1,3,4-oxadiazole skeleton may be considered as the next-generation of high-performance energetic materials specifically as heat-resistant explosives or insensitive explosives. © 2021 Wiley-VCH GmbH","2-s2.0-85107099849"
"10.1021/acsapm.1c00540","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113622409&doi=10.1021%2facsapm.1c00540&partnerID=40&md5=09573519bf6b46d188745e138c40050a","We report here that optically resonant donor copolymers are used to amplify the sensitivity of an electron-rich fluorescent copolymer toward electron-deficient nitroaromatic compounds (NACs). In a polymer-polymer system, we found that ultrafast Förster resonance energy transfer (FRET) enhances the sensitivity of the primeval fluorescent polymer sensor by 6-fold approximately toward the conventional NACs like 2,4-dinitrotoluene (DNT), 2,4,6-trinitrotoluene (TNT), and 2,4,6-trinitrophenol (TNP). The present article reports an optical sensor for sensitive detection of NACs by using a fluorescent probe based on FRET phenomena between P[DMA-co-(Boc-Trp-EMA)] (RP) bearing a tryptophan derivative as a donor and P[MMA-co-(Ala-HEMA)-co-(Dansyl-Ala-HEMA)] (DCP) bearing a dansyl derivative in the side chain as an acceptor. This elegant method thus paves the way to achieving a sensitivity <1 μM with a very high value of Stern-Volmer constant. Further, UV-vis absorbance spectroscopy, cyclic voltammetry, ultrafast transient absorption spectroscopy, time-resolved, and steady-state fluorescence spectroscopy were performed to establish the quenching mechanism comprehensively. We also carried out a contact mode analysis in solid-state phase through strip tests for visual detection of NACs in ambient conditions. This unique and quality performance of our sensing probe makes it convenient for naked-eye detection and therefore gives an escalation for stand-alone sensors for NACs, particularly reinforcement in the field of analytical and forensic sciences.  © 2021 American Chemical Society.","2-s2.0-85113622409"
"10.1017/S1049023X21000868","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113177161&doi=10.1017%2fS1049023X21000868&partnerID=40&md5=ff8524ac6156f00a337faac2df938dcd","Background: High profile terrorist attacks in major capital cities have seemingly become a regular occurrence and the resultant mass-casualty events continue to challenge health care systems. Counter-Terrorism Medicine (CTM) addresses unique terrorism-related issues relating to the mitigation, preparedness, and response measures to asymmetric, multi-modality terrorist attacks. This study is an epidemiological examination of all terrorism-related events sustained from 1970-2019, analyzing historical weapon types used and the resulting fatal injuries (FI) and non-fatal injuries (NFI) sustained. Methods: The Global Terrorism Database (GTD) was searched for all attacks from 1970-2019. Attacks met inclusion criteria if they fulfilled the three terrorism-related criteria, as set by the GTD codebook. Ambiguous events were excluded. State-sponsored terrorist events do not meet the codebook's definition, and as such, are excluded from the study. Available counts of FI and NFI in each incident were then sorted and aggregated by weapon type to enable mean and standard deviation calculations. Results: In total, 168,003 events were recorded from the years 1970-2019. Explosives, bombs, and/or dynamite (E/B/D) were the most commonly used weapon type and accounted for 48.78% of all terrorism events, followed by the use of firearms in 26.77% of events. A total of 339,435 FI and 496,225 NFI resulted from all terrorism events that occurred during the study period. Combined, E/B/D and firearms accounted for 75.55% of all events, 67.1% of all FI, and 79.3% of all NFI. Each individual terrorism event inflicted a mean FI rate of 2.14 FI per event (SD = 10.2) and a mean NFI rate of 3.22 NFI per event (SD = 45.19). Conclusions: Although terrorism is complex and does not solely rely on death tolls as a measure of success, this analysis shows a historic mean FI rate of 2.14 and NFI rate of 3.22 per event over the past 50 years. Proven weapons such as E/B/D and firearms combine to account for over 75% of weapon types used in all events. Use of weapons of mass destruction (WMDs) such as chemical, biological, radiation, and nuclear (CBRN) weapons has been rare (0.2%), yet has extreme high potential to inflict mass casualties with mean NFI rates of 49.62 and 28.75 for chemical and biological weapons, respectively.  © 2021 Authors","2-s2.0-85113177161"
"10.1016/j.dyepig.2021.109617","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109571942&doi=10.1016%2fj.dyepig.2021.109617&partnerID=40&md5=43bcb3bedd86e6456897efd33b7684d3","This work develops a facile synthesis for aggregation-induced emission (AIE)-active hyperbranched polyglycidols (HPGs) to design a solid-state sensor for detecting nitroaromatic explosives. The tetraphenylethylene moieties were conjugated onto the periphery of the HPGs in a single step using dynamic boronate ester cross-linkers. The resulting AIE-active HPGs exhibited excellent AIE characteristics in tetrahydrofuran (THF)/H2O mixtures, emitting a strong blue fluorescence under UV irradiation. Dynamic light scattering and transmission electron microscopic analyses demonstrated that the self-assembled nanosized aggregates were stable in the THF/H2O mixture. The fluorescence of the aggregates was dramatically quenched by various nitro compounds, including 2,4,6-trinitrophenol (or picric acid; PA), 2,6-dinitrophenol, 4-nitrophenol, 4-nitrotoluene, and nitromethane. The nano-aggregates exhibited extraordinary sensitivity towards PA, with a Stern‒Volmer constant (Ksv) of 2.27 × 104 M−1 and a limit of detection of 40 ppb. Paper strips encapsulating the aggregates exhibited a vivid visual quenching, promising the practical applicability of these polymers as solid-state sensors for the detection of nitroaromatic explosives. © 2021 Elsevier Ltd","2-s2.0-85109571942"
"10.1007/s00604-021-04877-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107726675&doi=10.1007%2fs00604-021-04877-z&partnerID=40&md5=89f05329b25aebf8dc00670ddad46690","A reusable, low–cost, and convenient ethylenediamine (EDA)–bound magnetite nanoparticles (MNPs)–based colorimetric sensor has been developed for dual function colorimetric determination of nitroaromatic explosives such as TNT and tetryl. Colorimetric detection of analytes may occur through two independent routes: (1) nano−Fe3O4− EDA− NH2 as σ−donor may interact with the σ− and π−acceptor aromatic−poly(NO2) groups to produce a colored charge−transfer (CT) complex; (2) nano−Fe3O4−EDA−NH2 as a Fenton-type nanozyme may generate reactive species that comprise hydroxyl radicals (•OH) with H2O2 to oxidize 3,3′,5,5′–tetramethylbenzidine (TMB) to a blue-colored diimine (oxTMB−TMB) CT complex, where this color is bleached with TNT/tetryl because of donor−acceptor interactions between the explosive –NO2 groups and the –NH2 group of Fe3O4−EDA nanoparticles of restricted nanozyme activity. Both methods can quantify TNT well below the EPA recommended TNT residential screening level in soil, LOD being in the micromolar range. As EDA was covalently bound to MNPs, the same sensor can be separately reused six times for TNT and eight times for tetryl determination, using method (1). Common metal ions, anions, energetic materials, several camouflage materials, and soil components such as humates did not interfere with the nanosensor performance for TNT and tetryl. The combination of charge−transfer and nanozyme ability of Fe3O4− EDA−NH2 nanoparticles may bring a new approach to dual function colorimetric sensor design. To the best of our knowledge, this is the first dual function colorimetric sensor for TNT and tetryl using the same nanoparticles as sensing elements in two different detection systems involving either formation or bleaching of colored species. Graphical abstract: [Figure not available: see fulltext.] © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Austria, part of Springer Nature.","2-s2.0-85107726675"
"10.1042/ETLS20200281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117425566&doi=10.1042%2fETLS20200281&partnerID=40&md5=fd169976da4fc2f85fd6b977f0ca7921","Warfare threats and acts of terror are challenging situations encountered by defense agencies across the globe and are of growing concern to the general public, and security- minded policy makers. Detecting ultra-low quantities of explosive compounds in remote locations or under harsh conditions for anti-terror purposes as well as the environmental monitoring of residual or discarded explosives in soil, remains a major challenge. The use of metal nanoparticles (NPs) for trace explosive detection has drawn considerable interest in recent years. For nano-based explosive sensor devices to meet real-life operational demands, analytical parameters such as, long-shelf life, stability under harsh conditions, ease-of-use, high sensitivity, excellent selectivity, and rapid signal response must be met. Generally, the analytical performance of colorimetric-based nanosensor systems is strongly dependent on the surface properties of the nanomaterial used in the colorimetric assay. The size and shape properties of metal NPs, surface functionalisation efficiency, and assay fabrication methods, are factors that influence the efficacy of colorimetric explosive nanosensor systems. This review reports on the design and analytical performances of colorimetric explosive sensor systems using metal NPs as optical signal transducers. The challenges of trace explosive detection, advances in metal NP colorimetric explosive design, limitations of each methods, and possible strategies to mitigate the problems are discussed.  © 2021 The Author(s).","2-s2.0-85117425566"
